time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-2.88940551372,-5.11085947408,24.2638328738,6.16501968257,0.213943626288,0.0,-3.15823822577,-3.82550579065,5.55928505998,0.106863830335,0.0639415371086,0.0,432.4972326621653,430.6521506458906,432.21878064344884,433.2186979860337
3.960000000000003,-3.08292318597,-5.34287071659,24.597373036,6.17248794197,0.218122172587,0.0,-3.29275514742,-3.90771812273,5.55856530447,0.146540717583,0.0791192858032,0.0,449.790550005783,451.02189522954376,449.8203664755608,453.03561180030664
4.020000000000002,-3.28408397483,-5.57945261269,24.9285370392,6.18114409736,0.222879892684,0.0,-3.41312551273,-3.97788224683,5.48054205071,0.139294538454,0.0796449154674,0.0,426.44485984587726,426.4950931577405,425.2293598804594,424.62847054756486
4.080000000000001,-3.49257465576,-5.82015297077,25.2550868613,6.1894002431,0.227358837886,0.0,-3.53708342182,-4.04502166666,5.40472862232,0.133987517855,0.0620983670543,0.0,425.6916237716088,424.19165961369043,426.8394854061951,426.404616079784
4.14,-3.70932420657,-6.06507964447,25.5802372543,6.1977658023,0.230905154244,0.0,-3.68827995896,-4.11858410399,5.43332462619,0.148529593925,0.0523260487099,0.0,459.8246796279355,459.0520072333019,458.61701280294176,459.7880509781123
4.199999999999998,-3.9355168646,-6.31439614507,25.9082984127,6.20640201999,0.234940212211,0.0,-3.85183565356,-4.19123486448,5.50153435741,0.132667416112,0.0870449134876,0.0,470.5660648511588,473.24941094215876,473.1253647177509,471.92011037190593
4.259999999999997,-4.17160980081,-6.56792992709,26.2403496593,6.21485968323,0.24001351045,0.0,-4.01842229201,-4.25921405792,5.56626105656,0.153807848095,0.0790452848939,0.0,472.0386367447557,471.42615896172845,472.03286776952984,473.67866623084774
4.319999999999996,-4.41668606734,-6.82509780765,26.5716634263,6.22443895366,0.244461454815,0.0,-4.15136000151,-4.31254787986,5.47788970008,0.169327058233,0.0618487380412,0.0,424.39056618297934,422.9160577520531,423.5951682974691,424.9532743532281
4.379999999999995,-4.6715218471,-7.0857393435,26.9044158203,6.234571007,0.248506013148,0.0,-4.34351341064,-4.37454327267,5.61294205447,0.167933675452,0.0766900318194,0.0,493.58441446768967,494.6815649460701,493.485679626368,493.4069985232671
4.439999999999993,-4.93725519906,-7.34977760763,27.2423046375,6.24496747631,0.253392858127,0.0,-4.51477718966,-4.42594385741,5.64963065957,0.182237392587,0.0895736083282,0.0,465.0591552254995,466.07240577029916,465.7304588422221,466.87523754113755
4.499999999999992,-5.21232116708,-7.61658933233,27.5782713758,6.25557585652,0.25864067285,0.0,-4.65476124602,-4.46719330623,5.54967523284,0.162822011373,0.0828723627347,0.0,422.59505015712534,422.0236243811497,422.6829327245135,421.0375835581041
4.559999999999991,-5.49564067488,-7.88573380373,27.9072657826,6.26558341113,0.263617323311,0.0,-4.78990622665,-4.50379938414,5.41737438544,0.17373171731,0.0830873192865,0.0,410.13872738540556,410.1640524216059,409.0811338112482,410.08075738959553
4.6199999999999894,-5.78665228167,-8.15693930283,28.2263823386,6.2756257819,0.268408291579,0.0,-4.911227719,-4.53596125501,5.2207714211,0.149973283072,0.0724320745818,0.0,384.93943254935135,383.93566782309904,386.5751006775316,384.3601618196819
4.679999999999988,-6.08628404027,-8.43001752194,28.5382040502,0.00128926038654,0.272407044725,0.0,-5.07707789851,-4.56607068555,5.1733050383,0.141964761629,0.0513909658732,0.0,437.8362077690133,436.0849979334953,434.9332103904704,434.28269410840227
4.739999999999987,-6.39665715063,-8.70478068414,28.8496051609,0.00993779506374,0.275084925715,0.0,-5.26910804818,-4.59204352887,5.20631738389,0.148171290128,0.0255541662326,0.0,463.1866140851695,461.1507783297055,461.31121430983217,461.81966794145285
4.799999999999986,-6.71801975142,-8.9809917647,29.1607498195,0.0190310402468,0.277320046415,0.0,-5.44343065784,-4.61439066924,5.16521770468,0.157574909394,0.0539325012934,0.0,436.9394611611391,439.3001015976456,438.84269222568764,439.6445836808222
4.859999999999984,-7.05043832709,-9.25838245716,29.4711711323,0.0285224692275,0.280823483129,0.0,-5.63769044685,-4.63124999046,5.1818044932,0.159392507562,0.0660748056593,0.0,457.22109072350327,458.18988669507246,457.14128650593125,457.30908385466256
4.919999999999983,-7.39568162064,-9.53652807767,29.7861855068,0.0379332301704,0.284743884216,0.0,-5.87084843564,-4.63940605132,5.31756461841,0.15120091765,0.0638291367159,0.0,494.2038823848147,494.04097736877,495.87581563511037,495.2940613142966
4.979999999999982,-7.75405241841,-9.81512030742,30.1058904372,0.0469106732916,0.288377883107,0.0,-6.0753876213,-4.64631250915,5.33879561322,0.146271925389,0.0530823764716,0.0,463.27142760802053,462.42787144964257,461.4983371223263,461.12916214052
5.0399999999999805,-8.12387711285,-10.0941397779,30.4236629935,0.0560659484884,0.291631995264,0.0,-6.25275434139,-4.65375538672,5.25378770011,0.162901421321,0.0564457133347,0.0,428.6227273955492,428.9106106772391,426.6783813763114,428.11881345839714
